vin,price,condition,fuel,size,type,odometer,state,lat,long
2GNALBEK1C1324687,0,excellent,gas,mid-size,SUV,136675.0,oh,39.2868,-84.4683
2C4RDGCG5KR676997,17999,good,gas,full-size,van,46622.0,oh,40.5439,-84.4026
1ZVBP8CFXE5207487,23499,excellent,gas,mid-size,coupe,54400.0,nc,35.584,-80.8685
5NPET46F29H468523,2800,good,gas,mid-size,sedan,133000.0,nc,34.9151,-81.0129
1G4GC5E32DF223256,11750,excellent,gas,mid-size,sedan,92642.0,ky,38.1596,-85.6977
1N6AD0CU1BC425670,4850,excellent,gas,mid-size,truck,346927.0,ky,38.1596,-85.6977
2GKALYEK3D6280258,11999,good,gas,full-size,SUV,109764.0,oh,40.5439,-84.4026
WBAVC93507K030815,7750,excellent,gas,mid-size,sedan,97992.0,ky,38.1596,-85.6977
1G4GF5E37DF196515,10750,excellent,gas,mid-size,sedan,117653.0,ky,38.1596,-85.6977
WAUBFAFL2DN045090,13750,excellent,gas,mid-size,sedan,76575.0,ky,38.1596,-85.6977
1FAHP2H8XFG151289,12750,excellent,gas,mid-size,sedan,69502.0,ky,38.1596,-85.6977
1G6DP577X60202739,6750,excellent,gas,mid-size,sedan,109229.0,ky,38.1596,-85.6977
1FTEX1EP0HFC87412,29886,good,gas,full-size,truck,38322.0,oh,40.5439,-84.4026
1FTEX1EP4HFA44573,29797,good,gas,full-size,truck,43912.0,oh,40.5439,-84.4026
1GKLVMED9AJ135513,0,excellent,gas,full-size,SUV,185785.0,oh,39.2868,-84.4683
3GYFNCE36DS589385,15595,excellent,gas,compact,wagon,81371.0,ky,38.1596,-85.6977
3LN6L2G94ER818142,14695,excellent,gas,compact,sedan,61363.0,ky,38.1596,-85.6977
1FMCU9D7XBKB91880,7450,excellent,gas,full-size,SUV,115701.0,ky,38.1596,-85.6977
1G6AH5R30D0121742,15595,excellent,gas,compact,sedan,82298.0,ky,38.1596,-85.6977
1FM5K7D84DGA10449,13695,excellent,gas,full-size,SUV,115293.0,ky,38.1596,-85.6977
3N1CN7AP3JL822740,10650,excellent,gas,compact,sedan,38737.0,ky,38.1596,-85.6977
WBA4B1C51GG242514,23800,like new,gas,full-size,coupe,50020.0,nc,35.1109,-80.6888
1G1YS2DW7C5108218,32900,excellent,gas,mid-size,coupe,73614.0,ky,38.3089,-85.8221
JM3KE4DY7G0867785,20500,excellent,gas,full-size,SUV,37869.0,ky,38.3089,-85.8221
WUAAU34259N001654,66900,excellent,gas,mid-size,coupe,29972.0,ky,38.3089,-85.8221
1ZVBP8CF1C5215930,24900,excellent,gas,mid-size,coupe,49860.0,ky,38.3089,-85.8221
JN1AZ4EH8CM562342,23000,excellent,gas,mid-size,coupe,44161.0,ky,38.3089,-85.8221
WUAAUAFG2CN001289,72000,excellent,gas,mid-size,coupe,36391.0,ky,38.3089,-85.8221
1G1YY25W485117740,24500,excellent,gas,mid-size,coupe,73849.0,ky,38.3089,-85.8221
2G1FT1EW9A9163329,16500,excellent,gas,mid-size,coupe,116101.0,ky,38.3089,-85.8221
2G1FK1EJ0F9260014,27900,excellent,gas,mid-size,coupe,44170.0,ky,38.3089,-85.8221
1G1YY22G6X5120196,14800,excellent,gas,mid-size,coupe,101597.0,ky,38.3089,-85.8221
5FNRL38635B021877,5695,excellent,gas,full-size,van,142855.0,ky,38.1596,-85.6977
4JGAB57E65A551172,7500,excellent,gas,mid-size,SUV,127000.0,ca,34.452,-119.274
1G6ET12951B101607,6995,excellent,gas,mid-size,coupe,72890.0,ky,38.1596,-85.6977
1GCRKSE30BZ259540,18595,excellent,gas,full-size,truck,87030.0,ky,38.1596,-85.6977
2LMDJ8JC2ABJ31940,10750,excellent,gas,compact,wagon,115214.0,ky,38.1596,-85.6977
3D7KA28C24G188608,17995,excellent,diesel,full-size,truck,132779.0,ky,38.1596,-85.6977
2GKALSEK8D6287848,9695,excellent,gas,full-size,SUV,124619.0,ky,38.1596,-85.6977
19XFA1F6XAE033329,8650,excellent,gas,compact,sedan,97977.0,ky,38.1596,-85.6977
3FA6P0SU8HR105392,15959,excellent,gas,mid-size,sedan,69935.0,ca,33.8826,-118.353
YV4902DZ6D2417397,8900,good,gas,full-size,SUV,111000.0,nc,35.4733,-80.8726
WDBHA24G5XA711487,1200,fair,gas,mid-size,sedan,231000.0,ky,38.2222,-85.6885
WBAPH5G53BNM78101,11595,excellent,gas,compact,sedan,82313.0,ca,33.8826,-118.353
1VWBT7A37GC045377,14995,excellent,gas,mid-size,sedan,41207.0,ca,33.8826,-118.353
KNDJN2A2XG7324334,12995,good,gas,compact,wagon,39531.0,or,44.0915,-121.40700000000001
JN1CV6AR8DM754599,14000,excellent,gas,full-size,sedan,73308.0,va,36.8645,-76.3004
JTEBU4BF8DK168898,38880,excellent,gas,full-size,SUV,39584.0,nc,35.5823,-80.8607
WMWZC3C52CWL81257,12995,excellent,gas,sub-compact,sedan,68975.0,ca,33.8826,-118.353
1GCDM19X05B129508,9990,good,gas,mid-size,van,51365.0,ky,40.4688,-74.2817
1FDWF365X8EB43836,15990,good,gas,full-size,truck,143633.0,ky,40.4688,-74.2817
1FD0W5GT3DEA41173,34990,good,diesel,full-size,truck,52065.0,ky,40.4688,-74.2817
1FDSE35L48DB40146,14990,good,gas,full-size,truck,109026.0,ky,40.4688,-74.2817
1FDWF36568EE36813,22990,good,gas,full-size,truck,48474.0,ky,40.4688,-74.2817
1FDXE4FL1CDA39522,15990,good,gas,full-size,truck,67820.0,ky,40.4688,-74.2817
1FA6P8TH2F5417210,22800,excellent,gas,compact,coupe,44358.0,nc,36.1038,-78.2924
1HGCR2F89EA157444,13500,good,gas,mid-size,sedan,114927.0,nc,36.1038,-78.2924
C57N214104,49900,like new,gas,full-size,coupe,2596.0,oh,39.5285,-84.0815
2GKALMEK9H6122053,15500,like new,gas,mid-size,SUV,58711.0,va,36.6832,-76.185
1C4RJFCG3CC345672,0,excellent,gas,mid-size,SUV,152850.0,oh,39.2868,-84.4683
JA4AR3AWXGZ034543,0,excellent,gas,compact,wagon,88557.0,oh,39.1301,-84.601
5NMSG73D29H325614,0,excellent,gas,mid-size,SUV,105429.0,oh,39.2868,-84.4683
JHMES96634S020641,4425,excellent,hybrid,mid-size,sedan,1.0,ca,34.2454,-118.42200000000001
5TDZT34A94S219030,4750,excellent,gas,mid-size,SUV,254.0,ca,34.2454,-118.42200000000001
1FT7X2BT7HED79770,37995,excellent,diesel,full-size,pickup,124973.0,ny,43.4883,-76.3935
1FT7W2BT0KEC17070,46995,excellent,diesel,full-size,pickup,81870.0,ny,43.4883,-76.3935
1FDBF2B60GEC18159,21995,excellent,gas,full-size,pickup,177364.0,ny,43.4883,-76.3935
3GCPYCEF2LG189885,44995,excellent,gas,full-size,pickup,14361.0,ny,43.4883,-76.3935
5TFUY5F17EX414821,24995,excellent,gas,full-size,pickup,77541.0,ny,43.4883,-76.3935
1GCVKREC4HZ141412,0,good,gas,full-size,truck,46848.0,nc,33.7115,-78.9096
JHLRD78442C086493,3500,good,gas,compact,SUV,194000.0,ny,43.2566,-77.6652
1FT7X2BT7HED79770,37995,excellent,diesel,full-size,pickup,124973.0,ny,43.4883,-76.3935
1FT7W2BT0KEC17070,46995,excellent,diesel,full-size,pickup,81870.0,ny,43.4883,-76.3935
2HGFA168X8H316850,4995,excellent,gas,mid-size,sedan,210430.0,or,44.0481,-123.12299999999999
5J6RE4H33AL071217,8995,like new,gas,mid-size,SUV,100669.0,ny,43.2234,-77.8685
5J6RE4H71BL056560,11995,like new,gas,mid-size,SUV,99103.0,ny,43.2234,-77.8685
3C4PDDBG0HT543867,14995,excellent,gas,full-size,SUV,60564.0,or,44.0481,-123.12299999999999
1FDBF2B60GEC18159,21995,excellent,gas,full-size,pickup,177364.0,ny,43.4883,-76.3935
3GCPYCEF2LG189885,44995,excellent,gas,full-size,pickup,14361.0,ny,43.4883,-76.3935
5TFUY5F17EX414821,24995,excellent,gas,full-size,pickup,77541.0,ny,43.4883,-76.3935
JTDKB20U087745075,6995,excellent,hybrid,mid-size,hatchback,174429.0,or,44.0481,-123.12299999999999
1G1NE52J416259673,3600,excellent,gas,full-size,sedan,82477.0,ny,43.1685,-77.6845
3GSDL43N18S666753,4800,excellent,gas,mid-size,sedan,139223.0,ny,43.1685,-77.6845
JTDKB20U087745075,6995,excellent,hybrid,mid-size,hatchback,174429.0,or,44.0481,-123.12299999999999
3VWSF81K17M038380,4995,good,gas,mid-size,sedan,146744.0,or,44.0481,-123.12299999999999
3VWRZ71K49M131056,6200,like new,gas,compact,sedan,131012.0,ny,43.1685,-77.6845
JHLRE4H33AC005226,8995,good,gas,mid-size,SUV,159220.0,or,44.0481,-123.12299999999999
JM1BL1H51A1123369,5995,good,gas,mid-size,hatchback,203018.0,or,44.0481,-123.12299999999999
1FTLR4FE3APA59520,8995,good,gas,full-size,truck,130000.0,ny,43.1738,-77.5145
JF2SHABC8CG409942,7995,good,gas,full-size,SUV,106000.0,ny,43.1738,-77.5145
JN8AZ18W39W122360,7995,excellent,gas,full-size,SUV,107300.0,ny,43.2231,-77.8428
1FMCU0DGXBKA22423,7995,good,gas,mid-size,SUV,135584.0,or,44.0481,-123.12299999999999
JA3AH86C16U044442,37300,like new,gas,sub-compact,sedan,122888.0,ky,37.8056,-85.3001
4JGBB86E06A017996,9995,excellent,gas,mid-size,SUV,86459.0,or,44.0481,-123.12299999999999
1HGCP2F39CA041538,9995,excellent,gas,full-size,sedan,97421.0,or,44.0481,-123.12299999999999
1G6KH5EY7AU117908,6995,excellent,gas,full-size,sedan,123500.0,ny,43.223,-77.8426
1FADP3K25EL100314,7995,excellent,gas,mid-size,hatchback,72875.0,or,44.0481,-123.12299999999999
3N1CN7AP7KL836299,11900,like new,gas,mid-size,sedan,30620.0,nc,35.8819,-80.3213
3FADP4TJ8EM142695,5400,good,gas,sub-compact,hatchback,95825.0,or,44.0481,-123.162
1FT8W3BT1BEB84333,28995,excellent,diesel,full-size,pickup,174500.0,or,45.6167,-122.691
JTHCL5EF8B5009693,16400,excellent,gas,full-size,sedan,117417.0,or,44.0481,-123.162
2HKRM4H73DH694504,14450,excellent,gas,mid-size,SUV,110000.0,nc,36.106,-77.4418
1N4BZ0CP5HC304982,12300,excellent,electric,compact,hatchback,26001.0,or,44.629,-123.258
2G1115SL4F9234476,14800,excellent,gas,full-size,sedan,58600.0,or,44.626000000000005,-123.057
JTDKB20U757056016,6740,like new,hybrid,compact,hatchback,192975.0,or,44.6309,-123.06700000000001
1N4AL3AP5FN888318,11295,excellent,gas,full-size,sedan,80148.0,or,44.0443,-123.00299999999999
JT2BK18UX20065773,4840,excellent,hybrid,compact,sedan,138283.0,or,44.631,-123.06700000000001
3VW267AJ0GM389363,9200,excellent,gas,full-size,sedan,48494.0,or,44.5904,-123.272
4T1BG12K3TU749067,3240,excellent,gas,mid-size,sedan,169178.0,or,44.631,-123.06700000000001
1N4AL3AP5FN888318,11295,excellent,gas,full-size,sedan,80148.0,or,44.0443,-123.00299999999999
1GNDT13WXV2217167,800,fair,gas,mid-size,SUV,235524.0,or,44.5025,-122.84200000000001
1FAHP3H2XCL135789,3750,excellent,gas,mid-size,sedan,127000.0,va,36.9168,-76.2875
1FTFW1ET8CFC30811,19900,excellent,hybrid,full-size,truck,100257.0,va,36.8236,-76.0166
JN8AE2KP8E9106683,10500,good,gas,full-size,mini-van,90000.0,or,45.2946,-117.809
5FNYF4H52BB008694,12995,good,gas,full-size,SUV,115000.0,ca,34.2656,-118.765
1FATP8EM2G5281093,0,excellent,gas,mid-size,convertible,67365.0,fl,28.0982,-80.6728
1GNLVFED4AS139865,12995,excellent,gas,full-size,SUV,95986.0,or,39.4945,-119.789
1D3KS28A17J585677,28995,excellent,diesel,full-size,truck,123392.0,or,39.4945,-119.789
2GTEK13M671510100,23995,excellent,gas,full-size,truck,86202.0,or,39.4945,-119.789
1J4RG4GK6AC118145,0,excellent,gas,compact,SUV,115463.0,va,37.4998,-77.5348
JTDBR32E560098914,3000,excellent,gas,compact,sedan,227000.0,fl,25.4573,-80.4572
JT3DJ81W2S0111799,40000,good,diesel,full-size,SUV,263000.0,nc,35.1697,-79.3957
3GCUKREC5HG365428,30995,excellent,gas,full-size,truck,105000.0,nc,35.455,-79.2068
1C4PJMLB5JD535870,18995,like new,gas,mid-size,SUV,45000.0,nc,35.4543,-79.208
1GNDS13S882185792,4995,excellent,gas,mid-size,SUV,177000.0,nc,35.4541,-79.2076
JT2AE82E0G3391908,400,fair,gas,sub-compact,sedan,184866.0,or,44.0611,-123.015
2MEFM74W93X651685,3950,excellent,gas,full-size,sedan,69000.0,ny,43.2196,-77.4616
2FMGK5D87EBD23050,16995,excellent,gas,mid-size,wagon,56349.0,fl,28.0982,-80.6728
5NPET46C29H497820,6488,excellent,gas,mid-size,sedan,82646.0,fl,28.0982,-80.6728
5N1AA0NE9BN606064,14250,excellent,gas,full-size,SUV,132500.0,ny,43.2231,-77.8426
1FMCU0GD2KUA07436,0,excellent,gas,mid-size,SUV,31843.0,va,37.4998,-77.5348
1FA6P8TH2F5417210,22800,excellent,gas,compact,coupe,44358.0,nc,36.1038,-78.2924
2CNBJ734436904759,4750,good,gas,mid-size,SUV,122731.0,nc,35.8819,-80.3213
JTEBU4BF0EK190752,28999,good,gas,full-size,SUV,96097.0,ak,61.1664,-149.847
YV140MEK3H1337894,22995,like new,gas,compact,wagon,28846.0,or,45.5248,-122.656
1FDWF36568EE36813,22990,good,gas,full-size,truck,48474.0,va,40.4688,-74.2817
1FDWF365X8EB43836,15990,good,gas,full-size,truck,143633.0,va,40.4688,-74.2817
1FDSE35L48DB40146,14990,good,gas,full-size,truck,109026.0,va,40.4688,-74.2817
1FD0W5GT3DEA41173,34990,good,diesel,full-size,truck,52065.0,va,40.4688,-74.2817
1GCDM19X05B129508,9990,good,gas,mid-size,van,51365.0,va,40.4688,-74.2817
1VWCN7A35DC121611,11995,good,diesel,mid-size,sedan,55977.0,or,45.5248,-122.656
1FDXE4FL1CDA39522,15990,good,gas,full-size,truck,67820.0,va,40.4688,-74.2817
SALGS2TF0FA231710,43999,excellent,gas,full-size,SUV,61678.0,ak,61.1664,-149.847
1FAHP3HN9BW168161,9999,good,gas,mid-size,sedan,64228.0,ak,61.1664,-149.847
2D4GP44L65R185791,7999,good,gas,full-size,mini-van,93395.0,ak,61.1664,-149.847
5N1AZ2MH3FN272474,22500,excellent,gas,mid-size,SUV,35695.0,ky,38.351,-85.8996
2C3CDXJG2GH165533,22999,excellent,gas,full-size,sedan,63590.0,ak,61.1664,-149.847
3GYFNGE37CS638048,13999,good,gas,full-size,SUV,110813.0,ak,61.1664,-149.847
JHLRE48597C088476,9995,like new,gas,mid-size,SUV,68951.0,ny,43.2234,-77.8685
WBAJE7C35HG887423,41999,like new,gas,full-size,sedan,29459.0,ak,61.1664,-149.847
WBAPN7C50BA779863,8995,excellent,diesel,compact,sedan,109181.0,ca,34.3457,-119.072
JTHCK262975008119,5995,excellent,gas,sub-compact,sedan,190992.0,ca,34.3457,-119.072
WBAPK5C5XBA659629,5995,excellent,gas,compact,sedan,157992.0,ca,34.3457,-119.072
3GCEK13M98G125557,11888,good,gas,full-size,truck,210000.0,la,30.5202,-89.6473
WBAWB33569P136390,6995,excellent,gas,sub-compact,coupe,129735.0,ca,34.3457,-119.072
WBAKE5C50CE755944,7995,excellent,gas,sub-compact,coupe,101689.0,ca,34.3457,-119.072
WDBUF56J86A822138,5995,excellent,gas,mid-size,sedan,140762.0,ca,34.3457,-119.072
1FADP3F26DL251865,4995,excellent,gas,compact,sedan,133683.0,ca,34.3457,-119.072
WBA5A5C57ED501083,17995,excellent,gas,mid-size,sedan,72147.0,ca,33.8826,-118.353
WDCGG8JB0EG175253,18995,good,gas,compact,SUV,63969.0,or,45.5248,-122.656
ML32F3FJ5HHF16320,7950,excellent,gas,sub-compact,sedan,72872.0,or,45.3754,-122.602
1G1PK5SC9C7123068,5875,good,gas,mid-size,sedan,150850.0,or,44.1005,-123.133
JTHBK262172033125,9995,good,gas,mid-size,sedan,122090.0,or,44.0534,-123.119
1G1JC54G5M7115294,600,excellent,gas,compact,other,157000.0,ak,61.2092,-149.869
1J8GR48K07C568607,7995,excellent,gas,full-size,SUV,108123.0,or,44.04600000000001,-122.99600000000001
4S3BH675816655365,500,salvage,gas,full-size,sedan,228000.0,nc,36.0318,-79.4889
4M2CN8BG4AKJ20617,5900,excellent,gas,full-size,SUV,145616.0,nc,35.8819,-80.3213
5FNRL18663B023754,4449,excellent,gas,mid-size,mini-van,115.0,ca,34.2454,-118.42200000000001
YV1RS61R112072276,3970,excellent,gas,mid-size,sedan,111.0,ca,34.2454,-118.42200000000001
5N1DR2MM4KC620346,30900,excellent,gas,full-size,SUV,26688.0,ak,58.3636,-134.583
JT3HN86R910344490,5937,salvage,gas,mid-size,SUV,1.0,ca,34.2556,-118.421
1FTRW08L03KD72239,7995,like new,gas,full-size,truck,182042.0,nc,35.9426,-80.0006
1A8HW58257F563176,0,excellent,gas,full-size,SUV,110951.0,nc,36.0681,-79.8793
JT3VN39W0R0147839,1600,fair,gas,mid-size,SUV,223648.0,az,35.2649,-111.515
1G11B5SA8DF210343,10500,excellent,gas,full-size,sedan,61000.0,az,34.7256,-111.90899999999999
2B3KA43R68H102158,4995,excellent,gas,mid-size,sedan,146948.0,az,34.4228,-114.125
2HKRL18572H577165,2995,excellent,gas,mid-size,mini-van,245760.0,az,34.4228,-114.125
OR95121,17500,good,gas,mid-size,convertible,824.0,or,43.7982,-123.06
JTDKN3DU6A0236100,6995,good,gas,mid-size,hatchback,103025.0,ny,42.8851,-77.46
3B7KC23602M273483,2500,fair,diesel,full-size,pickup,300000.0,la,30.4031,-90.73899999999999
00000000000000000,15000,good,diesel,full-size,truck,111000.0,or,43.9078,-123.014
1FALP45X7VF186006,5950,excellent,gas,mid-size,convertible,115000.0,or,43.7982,-123.06
JF1GR7E67CG226869,17850,excellent,gas,compact,hatchback,85000.0,ny,43.0488,-77.6935
NM0LS7F78G1271619,18995,excellent,gas,compact,van,85201.0,va,37.4704,-77.5255
1C4BJWEGXEL212117,31000,like new,gas,full-size,SUV,44334.0,nc,35.5759,-81.1745
4T4BF1FK8DR326103,7950,excellent,gas,mid-size,sedan,133000.0,or,45.4881,-122.58
WDBJH82J33X085055,1500,good,gas,full-size,wagon,214300.0,or,44.3946,-122.98299999999999
5N1DL0MM0KC513722,0,excellent,gas,full-size,SUV,38464.0,va,37.4998,-77.5348
1FATP8UH6G5304525,18000,good,gas,compact,convertible,98000.0,nc,35.9593,-80.8511
1FAFP34N55W215963,1900,excellent,gas,mid-size,sedan,126752.0,va,38.2995,-77.4772
1FMCU0D71BKB72131,6995,like new,gas,full-size,SUV,149306.0,nc,35.9426,-80.0006
4T1BF28B71U161704,5995,like new,gas,compact,sedan,221327.0,nc,35.9426,-80.0006
1FTDX1729VNB89252,3900,like new,gas,full-size,truck,242163.0,nc,35.9426,-80.0006
3FAHP0JG8CR358726,6995,like new,gas,compact,sedan,176496.0,nc,35.9426,-80.0006
WMWRC33556TK73320,5995,excellent,gas,compact,coupe,111923.0,or,44.04600000000001,-122.99600000000001
1G1JB5SG5E4143668,6500,good,gas,compact,sedan,45804.0,or,44.0611,-123.015
1FALP45T0RF196573,15900,like new,gas,mid-size,convertible,15987.0,ny,42.9866,-77.418
1GCHK29U51E202013,15500,excellent,gas,full-size,truck,142000.0,or,44.0611,-123.015
JTHKD5BH7C2108393,11995,excellent,hybrid,compact,sedan,109223.0,or,45.4881,-122.58
1C6RR6LT1HS598399,2000,excellent,gas,full-size,pickup,1.0,fl,25.813000000000002,-80.232
3C3CFFAR3CT385559,1500,excellent,gas,full-size,pickup,90.0,fl,25.813000000000002,-80.232
ZACCJBBT5FPC24400,15995,excellent,gas,sub-compact,SUV,48100.0,ny,43.2184,-77.758
1C4RJFAG0GC497062,25000,excellent,gas,full-size,SUV,18500.0,ny,43.1099,-76.187
2C4RDGCG2KR748304,17985,good,gas,full-size,van,44736.0,oh,40.5439,-84.4026
1FM5K8F86KGB11055,33711,good,gas,full-size,SUV,37264.0,oh,40.5439,-84.4026
1FM5K7F84KGB12585,29986,good,gas,full-size,SUV,42581.0,oh,40.5439,-84.4026
1FTEX1EP0HFC87412,29886,good,gas,full-size,truck,38322.0,oh,40.5439,-84.4026
2C4RDGCG5KR676997,17999,good,gas,full-size,van,46622.0,oh,40.5439,-84.4026
1FTEX1EP4HFA44573,29797,good,gas,full-size,truck,43912.0,oh,40.5439,-84.4026
2GKALYEK3D6280258,11999,good,gas,full-size,SUV,109764.0,oh,40.5439,-84.4026
1FT7X2B60FEA90141,15000,good,gas,full-size,pickup,154352.0,oh,41.2799,-84.3626
1G2ZG57N384241593,4500,good,gas,mid-size,sedan,71500.0,ny,42.983000000000004,-76.0766
JF2SJAEC4EH442580,10500,good,gas,full-size,SUV,127649.0,ny,42.1406,-75.9035
1GNFK26349R193626,12990,good,gas,full-size,SUV,122513.0,ny,43.1626,-75.4175
5YJXCAE43GF001260,69999,excellent,electric,full-size,SUV,29116.0,fl,28.4661,-81.3964
3MZBN1V39JM158643,15995,excellent,gas,compact,sedan,36266.0,fl,28.0982,-80.6728
1FTWX33F3YEA54494,8500,good,diesel,full-size,pickup,202000.0,ny,42.9737,-76.3902
1C6SRFFT9LN125418,35990,excellent,gas,full-size,truck,25016.0,ny,43.1556,-75.9545
1FTRF12208KC47920,5860,excellent,gas,mid-size,truck,259.0,ca,34.2556,-118.421
1N4AL21E09N533120,5949,excellent,gas,mid-size,sedan,164.0,ca,34.2454,-118.42200000000001
3GCNWAEF5KG205318,24990,excellent,gas,full-size,truck,13461.0,ny,43.1554,-75.9551
3C7WRNBL6JG406854,47990,excellent,diesel,full-size,truck,22645.0,ny,43.1556,-75.9546
1N4AL21E27N409024,4749,excellent,gas,mid-size,sedan,1.0,ca,34.2454,-118.42200000000001
1FTRF12208KD97252,0,excellent,gas,full-size,pickup,118729.0,fl,28.4318,-80.7085
3GCNWAEF6KG218305,25990,excellent,gas,full-size,truck,12967.0,ny,43.1555,-75.9544
1FMCU92Z68KA37177,5995,good,gas,mid-size,SUV,103880.0,fl,28.4312,-80.7085
5FNRL38228B114004,5100,excellent,gas,full-size,mini-van,1227500.0,fl,26.2435,-80.2601
1GCVKRECXHZ165682,28990,excellent,gas,full-size,truck,39205.0,ny,43.1556,-75.9542
1FMJK1HT6GEF06332,2000,good,gas,full-size,SUV,1.0,fl,25.813000000000002,-80.232
2V8HW54XX9R560069,6000,excellent,gas,full-size,mini-van,88817.0,va,37.4638,-77.398
WBA8Z5C56GGS37443,19495,excellent,gas,compact,sedan,67593.0,ca,33.8826,-118.353
5NPEB4AC9BH218864,9495,excellent,gas,mid-size,sedan,97675.0,ca,33.8826,-118.353
WBA3C1C5XEK116929,14595,excellent,gas,compact,sedan,93382.0,ca,33.8826,-118.353
1GNKVGED3CJ131184,8499,good,gas,full-size,SUV,105752.0,va,37.4707,-77.4431
WDBPJ75J2YA007445,4500,good,gas,mid-size,coupe,127000.0,ca,34.3046,-118.684
1GCWGAFF8H1288489,2000,excellent,gas,full-size,van,1.0,fl,25.813000000000002,-80.232
5TFUM5F18BX016069,24700,excellent,gas,full-size,pickup,73020.0,fl,27.2341,-80.8299
1FTVF12558KE05029,1500,good,gas,full-size,pickup,1.0,fl,25.813000000000002,-80.232
4S3BNAA65J3016150,14490,excellent,gas,mid-size,sedan,106878.0,ny,43.1555,-75.955
1FDXK74CXRVA31337,0,excellent,diesel,full-size,truck,122865.0,fl,29.6538,-81.6554
5FNRL5H28FB002669,16495,excellent,gas,full-size,mini-van,51809.0,fl,28.0982,-80.6728
1C4PJLAB8FW617228,14488,excellent,gas,mid-size,SUV,56112.0,fl,28.0982,-80.6728
4S4BSENC4J3314796,26995,excellent,gas,mid-size,wagon,39915.0,fl,28.0982,-80.6728
1FDXK74CXRVA31337,0,excellent,diesel,full-size,truck,122865.0,fl,29.6538,-81.6554
1GNFC13047R296656,2000,good,gas,full-size,pickup,1.0,fl,25.813000000000002,-80.232
5N1AA08D68N604980,11995,excellent,gas,full-size,SUV,87388.0,or,44.0534,-123.119
1FADP3F22EL176518,8000,excellent,gas,compact,sedan,84000.0,ca,34.3046,-118.684
3GCUKREC8EG214613,24990,excellent,gas,full-size,truck,94297.0,ny,43.1554,-75.9546
1M6BA07B46N523088,14000,excellent,gas,full-size,truck,214464.0,al,31.3791,-84.9353
1G1ZE5ST7HF113913,17390,excellent,gas,full-size,sedan,16102.0,ny,43.1556,-75.9545
1GNDT13S032346660,5000,excellent,gas,mid-size,SUV,117734.0,nc,35.7346,-81.7042
1C6SRFBT8LN121981,0,excellent,gas,mid-size,truck,13281.0,va,37.4998,-77.5348
JH4CL96824C040315,5495,good,gas,compact,sedan,195689.0,or,44.0534,-123.119
1G6DC5E54C0124743,9490,excellent,gas,full-size,sedan,107121.0,ny,43.1552,-75.9548
1GT12REG4GF166635,0,good,gas,full-size,truck,53941.0,nc,33.7115,-78.9096
JF1VA1D65F9836579,22995,good,gas,compact,sedan,76310.0,or,45.5248,-122.656
1FAFP34N37W305776,3995,good,gas,compact,sedan,137589.0,or,44.0534,-123.119
1C3LC55D79N568442,7995,excellent,gas,compact,convertible,89142.0,fl,29.7248,-82.0471
4JGAB57E65A551172,7500,excellent,gas,mid-size,SUV,127000.0,ca,34.452,-119.274
1GNSKCE05DR250596,0,excellent,gas,full-size,SUV,86724.0,nc,33.9726,-78.0312
1GTV2UECXFZ154276,0,excellent,gas,full-size,pickup,90844.0,nc,33.9726,-78.0312
1B4HS28Y5WF111102,3995,good,gas,full-size,SUV,147252.0,or,44.0534,-123.119
JM1BL1UG5C1643598,6995,good,gas,compact,sedan,143360.0,or,44.0534,-123.119
1GKFK63858J103602,12995,excellent,gas,full-size,SUV,168102.0,or,44.04600000000001,-122.99600000000001
1GTW7AFG2K1259375,0,good,gas,mid-size,van,12815.0,nc,33.7115,-78.9096
4S3BH665637652253,5000,new,gas,mid-size,wagon,135889.0,fl,29.9,-81.347
2CNDL63F376080984,2900,excellent,gas,full-size,SUV,199000.0,fl,29.8808,-81.3262
1FACP42D4PF137097,17000,good,gas,compact,hatchback,136550.0,va,37.5383,-77.432
3C6TRVAG1JE103729,22970,excellent,gas,full-size,van,47483.0,va,38.1338,-77.5219
4KDC4B1U07J802840,12970,excellent,gas,full-size,truck,129594.0,va,38.1338,-77.5218
1FTYR1YM0HKA59216,2500,excellent,gas,full-size,van,117953.0,fl,25.813000000000002,-80.232
1GNDT13W52K220943,3800,good,gas,mid-size,SUV,179000.0,fl,30.5398,-84.4262
1FBNE3BL0BDB33048,9970,good,gas,full-size,van,166067.0,va,38.1338,-77.52199999999999
1GCCS19E188218781,7970,good,gas,compact,pickup,100078.0,va,38.1338,-77.5219
1GNKVGKD9HJ297012,21490,excellent,gas,full-size,SUV,61033.0,ny,43.1554,-75.9557
1FTFW1CT5CFA09864,2000,good,gas,full-size,pickup,1.0,fl,25.813000000000002,-80.232
3TMJU62N19M082125,0,good,gas,mid-size,pickup,170155.0,la,33.2116,-92.6568
1GNSKBE0XBR114813,0,good,gas,full-size,SUV,178748.0,la,33.2117,-92.6565
